"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"17456280749","","","","","2010-07-01 01:24:17 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Just finished a great Kurzweil powerpoint presentation. It turns out he's made quite a few ;)
http://www.google.co... http://bit.ly/cHnGYv"
"17455788060","","","","","2010-07-01 01:16:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Most triumphant acquisition email ever http://bit.ly/dzuPsn I'm not ashamed to say I love you Matt  Rutledge. It's statue building time"
"17451383897","","","","","2010-07-01 00:03:40 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Wicked sunset (post IHOP dinner) http://bit.ly/aFyw6x"
"17427303873","","","","","2010-06-30 16:47:52 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","I'd reshare this buzz update but it would flow oddly to identi.ca/twitter. @DeWitt Clinton brings some attention t... http://bit.ly/94IBpD"
"17410485189","","","","","2010-06-30 12:29:47 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","Time to consider moving RT @terrycojones: Yet another robbery right under my balcony, 11:45am."
"17410421408","","","17407886003","42442059","2010-06-30 12:28:36 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @jimocz: #TTOTD Without competition is there any reason to improve?  Competition breeds improvement but it can also befall a business ..."
"17407175398","","","","","2010-06-30 11:22:22 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Competition is Heating Up for Garage Sales http://bit.ly/9JAuZ4"
"17406244910","","","","","2010-06-30 11:01:07 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Perfect morning weather- high 60s and low humidity http://bit.ly/9XBfYa"
"17402507685","17394219317","12454882","","","2010-06-30 09:29:52 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","@louisgray couldn't play that D&B spotify link in the US, georestriction :("
"17402409602","","","","","2010-06-30 09:27:16 +0000","<a href=""http://www.seesmic.com/"" rel=""nofollow"">Seesmic</a>","RT @ScepticGeek: Subset of @AppsFire back in the App Store http://bit.ly/9ug6aA"
"17367840931","","","","","2010-06-29 22:40:22 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","soothing clouds http://bit.ly/avfpoC"
"17365551019","","18079631","","","2010-06-29 21:59:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mattmireles hehe, I just got back from honeymoon. I'm not funded but that didn't stop me from working (just backed off coding)"
"17365514524","","","","","2010-06-29 21:58:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Big plans I imagine RT @fromedome Foursquare Raises $20 Million Series B From Andreessen Horowitz http://bit.ly/a7TsEL via @cdixon"
"17364278099","17363185551","2529971","","","2010-06-29 21:35:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@cdixon author failed to take into account failing faster and cheaper"
"17364250806","","","","","2010-06-29 21:35:03 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I'm less concerned with the success of an asset class & more interested in building value for my own biz http://bit.ly/9oEv0R via @cdixon"
"17362825661","17353005357","818340","","","2010-06-29 21:08:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@marshallk you could ignore the last 3 sentences of my comment and it's still useful. 2 &gt; 5"
"17362200859","","","","","2010-06-29 20:56:27 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @marshallk: How do you explain what's happening to the internet, in 5 sentences or less? Please share your thoughts! http://post.ly/lDG4"
"17346818847","17344996824","13348","","","2010-06-29 16:42:45 +0000","web","@Scobleizer have a wonderful vaca"
"17346700454","","","","","2010-06-29 16:41:59 +0000","web","Thanks to @scepticgeek for this find, iphone 4 vs htc evo video http://bit.ly/9oAHIO"
"17328673802","","","","","2010-06-29 12:32:55 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","From HackerNews: ""Contrasting Ruby and C# Using My College Friends""
http://blog.wekeroad.com/2010/06/28/ruby-and-c... http://bit.ly/aabH6z"
"17328243875","","","","","2010-06-29 12:25:32 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Fat Guy in a little coat, Ruby on Windows http://bit.ly/cVDAEp"
"17326114852","17304734129","19643315","","","2010-06-29 11:45:54 +0000","web","@vsagarv I suspect It'll be a lifetime of challenging work and wonderful highs and lows."
"17325982067","","","","","2010-06-29 11:43:15 +0000","web","Resharing from Google Buzz makes quotes come out without RTs to signify orig authors (buzz-&gt;identica-&gt;twitter). Sorry @dewitt & @mmastrac"
"17325176389","","","","","2010-06-29 11:26:41 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","BTW, for any of you that disabled Sense on your EVO: the latest OTA seems to re-enable it and disables the method ... http://bit.ly/b9aBY1"
"17324940354","","","","","2010-06-29 11:20:21 +0000","<a href=""http://identi.ca"" rel=""nofollow"">identica</a>","Major kudos to CNET's @Stephen Shankland for his informative and thoroughly researched article on the HTML5 standa... http://bit.ly/9MfFWf"
