"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"26035339250","26035062105","16417977","","","2010-10-01 01:33:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@manielse instapapered but only read first couple paragraphs so far. Systems to protect us from ourselves :). Need more bad coding habits"
"26034110015","26033006412","5813712","","","2010-10-01 01:18:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@antirez more Redis users!"
"26033779112","26025485297","17755042","","","2010-10-01 01:14:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@wmougayar @dtapscott good materia l for a blog post William?"
"26033541022","26021655150","18079631","","","2010-10-01 01:11:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattmireles @howardlindzon's just taunting us with hilarious tech skits that could have been. You can never trust Howard, he's wiley"
"26033253109","25696723761","12497","","","2010-10-01 01:08:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@simonw JavaScript is just another factory. It's always HTML & CSS. Follow JavaScript up to rendering scripts, frameworks, DBs,I love em all"
"26017128943","","","26015137388","14924402","2010-09-30 21:40:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JimEngland: Activity Streams Discussion on @keepstream w/ @rsarver, @btaylor, @marshallk & 3 others http://keep.la/akgDDk"
"26016706390","26016495704","16417977","","","2010-09-30 21:34:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@manielse you may like knowabout.it, it's a personal tracking tool for sites you visit, @Falicon is behind it"
"26015551819","","","","","2010-09-30 21:17:35 +0000","<a href=""http://seesmic.com/app"" rel=""nofollow"">Seesmic Web</a>","""@parislemon: Can news please stop happening so I can fill out my AOL employee travel profile?"" like music to @marshallk's ears :D"
"26015508658","","","","","2010-09-30 21:16:58 +0000","<a href=""http://seesmic.com/app"" rel=""nofollow"">Seesmic Web</a>","Wordpress 2.6 mobile blogging app upgrade today was a nightmare, this author agrees  http://bit.ly/9hB8Ca"
"26013944205","","","26006563425","14130628","2010-09-30 20:54:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @disqus: Disqus Mobile: Moderate on the go - About month ago, we announced ?Disqus Mobile?. Since then, we?ve had a... http://tumblr. ..."
